Type Water Body,State Name,Min Temperature,Min Dissolved Oxygen,Min pH,Min Conductivity,Min BOD,Min_Nitrate_Nitrite,Min Fecal Coliform,Min Total Coliform,Year,Toilet_Access,Open_Defecation,Rainfall
TANK,KARNATAKA,21,4.5,7.2,552,3,1.5,780,4300,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.5,6.5,487,3,0.83,940,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4,6.9,399,4,0.12,230,3500,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.6,6.5,357,3,0.18,230,3500,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6,426,4,0.58,4600,54000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.9,6.3,76,2,0.82,790,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,2.5,6.7,124,4,1.15,700,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,3,6.2,525,4,1,79,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,22,0.5,6.5,1114,6,2.42,1100,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6.6,277,4,1.66,840,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.6,6.2,714,5,1.1,6300,54000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6.3,637,4,1.4,790,16000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.6,6.4,243,3,0.73,700,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6,525,4,0.83,4600,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2,6.5,726,3,0.6,400,3500,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.3,6.5,351,2,1.1,460,3500,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.1,6.4,267,3,0.8,120,920,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3,7,474,4,1,4600,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,5.9,428,2,1.22,3300,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.5,6.3,262,4,0.9,630,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.8,6.4,920,4,1.4,580,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,3.5,6.5,261,2.6,0.61,460,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,0.3,6.6,912,5,2.1,6300,54000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.5,6.5,670,4,2,4300,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.9,6.5,850,4,0.32,1400,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.3,6.5,225,3,0.02,480,3500,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,2.8,6.5,314,3.2,0.65,4600,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.5,6.7,165,5,0.5,2300,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.5,6.5,402,4,0.19,940,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.6,6.3,393,3,1,460,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.8,6.6,302,3,1,1200,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.2,6.6,133,2,0.29,460,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,1,6.5,519,4,0.49,460,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,19,1,6.8,926,6.1,1,460,3500,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.5,6.2,136,2,0.32,63,540,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,27,4.6,7.7,510,3,0.2,680,3900,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,3.6,8,1410,4,0.7,680,4300,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,2.8,7.3,580,3.6,0.13,920,7000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.9,7.5,430,1.8,0.14,340,2400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.7,7.7,470,3,0.32,320,2400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,5.3,7.7,390,2,0.13,170,1100,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,4.8,7.7,450,2,0.14,270,2200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.5,7.7,390,2.2,0.2,320,2200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,5.1,7.8,450,2.2,0.17,320,1600,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.9,7.8,410,2,0.1,140,920,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.8,7.8,500,2,0.2,260,1700,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,5,7.5,440,2,0.1,210,1700,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.9,7.6,400,2,0.1,170,2100,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.2,7.5,340,1.8,0.13,320,1700,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,5.2,7.5,380,2,0.17,210,1300,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.8,7.5,410,2,0.18,170,1100,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,3,7.6,1280,4,0.8,610,4600,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,5.2,7.6,340,2,0.1,120,1100,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,5.1,7.5,280,2,0.16,140,920,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,4.9,7.6,280,2,0.1,110,940,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.8,7.5,938,4.5,0.1,700,2800,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,0.3,6.8,394,3.4,0.72,900,1600,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,5.2,6.9,806,4.5,1.17,70,278,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,7.1,7.4,358,3.1,0.44,8,94,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,7.2,7.6,301,2.1,0.27,2,11,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,6.8,7.3,554,3.2,0.42,5,39,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,6.8,7.2,650,3.2,0.47,5,109,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,6.6,7.2,693,3.4,0.13,2,27,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,7.1,7.4,809,3.5,0.75,13,130,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.7,7,110,1.8,0.3,240,800,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4,7.2,120,2,0.3,600,900,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,27,5.2,6.9,320,3.4,0.3,5000,7000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.8,7.1,152,2.4,0.3,500,1400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,27,4.1,7,182,2.8,0.3,900,2200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.2,8.2,1020,4.6,0.3,50000,110000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.9,7.1,530,4.8,0.3,5000,8000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,6.5,7.5,978,9,0.1,2400,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,7.1,6.7,128,2.3,0.21,4,14,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.2,7,842,4,0.29,400,2400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.9,7.1,898,6,0.62,630,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.1,6.4,187,2.3,0.5,4300,35000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.5,161,4,0.76,790,9200,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.6,6.3,301,3,0.66,460,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.9,6.5,414,3.5,0.9,630,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,0.3,6.8,637,8,2.72,840,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,4.1,6.7,757,4,0.34,1500,16000,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,0.5,6.8,749,7,2.16,940,5400,2020,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6.1,76,4,1,1200,9200,2020,85.0,15.1,114.7101609431186
LAKE,KERALA,26,0.9,6.2,241,2.3,0.01,200,1300,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,20,6.8,6.8,140,1.2,0.67,40,180,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,20,3.6,6.6,18200,2.9,2.2,100,310,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,19,6.1,6.9,13120,1.7,1.1,80,310,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,27,2.3,6.6,320,0.1,0.07,480,1100,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,21,6.7,6.5,33,0.1,0.01,2,2,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,26,6,6.7,300,0.9,0.04,17,49,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,25,2.6,6.8,2348,2.7,0.01,2,2,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,25,3.9,6.9,171,1.1,0.01,100,400,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,24,6.8,6.9,24,0.1,0.01,4,14,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,25,4.9,6.8,180,1.8,0.01,2,2,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,24,6.6,6.7,38,0.1,0.01,40,120,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,23,6.8,6.7,91,0.1,0.01,2,2,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,24,7.6,6.3,20,0.1,0.05,40,58,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,25,7.4,6.7,16,0.1,0.01,10,17,2020,97.5,2.6,204.51389967533927
LAKE,KERALA,26,1.8,6,102,1.4,0.01,100,400,2020,97.5,2.6,204.51389967533927
POND,KERALA,26,0.9,6.8,265,6.6,0.01,400,1700,2020,97.5,2.6,204.51389967533927
POND,KERALA,23,5.7,6.5,51,0.1,0.01,31,54,2020,97.5,2.6,204.51389967533927
POND,LAKSHADWEEP,27,-,7.2,490,-,-,-,-,2020,97.7,2.3,0.0
POND,LAKSHADWEEP,27,-,6.8,646,-,-,-,-,2020,97.7,2.3,0.0
LAKE,MADHYA PRADESH,19,6,7.2,162,0.9,1.02,2,40,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,4.9,6.9,347,2.9,0.32,39,920,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,21,7.1,7.4,618,1.2,2.2,3,14,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,7,7.1,160,0.8,0.21,2,10,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,5.9,7.5,318,1.8,0.32,1,32,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,6.6,7.3,314,0.8,0.82,1,41,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,6.1,7.7,373,0.9,0.64,1,41,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,6.6,7.6,280,1,0.01,1,43,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,6,7.2,265,0.9,0.62,1,39,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,6.6,7.1,209,0.7,0.18,2,32,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,5.9,7.2,512,1.2,1.02,10,540,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,8,7.5,93,0.1,1.02,2,34,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,8.3,7.7,160,1.2,1.29,2,47,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,7.9,7.7,180,1.4,1.32,2,46,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,3.4,7.4,212,0.1,1.02,2,21,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,28,8.6,7.8,273,1.6,0.65,2,21,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,12,6.8,7.2,210,1.2,0.1,2,24,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,6.8,7.3,264,0.6,0.71,1,32,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,6.4,7.3,220,1.8,0.25,2,17,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,5.5,6.3,180,2.5,0.12,2,11,2020,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,6.8,7.1,168,0.8,0.01,2,2,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,22,6.6,7.3,350,1.8,0.75,2,29,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,24,7.2,7.6,264,1.6,0.48,2,40,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,16,6,7.4,226,0.8,0.12,1,17,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,16,5,7.1,310,1.9,0.12,2,20,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,16,6.1,7.1,234,0.9,0.01,2,7,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,16,6.8,7.6,382,1.1,0.83,1,48,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,19,6.3,7.2,270,0.7,0.19,2,27,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,18,6.7,7.5,150,0.1,0.4,-,-,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,17,5.4,7.3,45,0.9,0.12,2,25,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,17,6,6.7,290,0.9,0.18,2,7,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,19,6.2,7.6,302,0.8,0.09,1,31,2020,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,19,6.9,7.1,220,0.8,0.62,1,16,2020,74.2,25.8,100.88792696471856
TANK,MADHYA PRADESH,17,7,7,162,0.8,0.21,2,11,2020,74.2,25.8,100.88792696471856
LAKE,MANIPUR,20,6.9,6.9,130,3,-,5,35,2020,95.8,4.2,119.98234118429689
LAKE,MANIPUR,20,6.6,6.7,150,2.9,-,5,35,2020,95.8,4.2,119.98234118429689
LAKE,MANIPUR,20,6.3,7.1,120,2.8,-,10,45,2020,95.8,4.2,119.98234118429689
LAKE,MANIPUR,20,6.7,7.1,125,3,-,2,15,2020,95.8,4.2,119.98234118429689
LAKE,MANIPUR,18,6.7,7.2,140,3.2,-,10,15,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,18,6.7,7.3,210,3.3,-,10,30,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,18,6.6,7.4,180,3.1,-,2,10,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,17,5.6,6.7,70,3,-,20,75,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,18,6.4,7.2,205,3,-,5,35,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,18,5.9,7,80,3,-,5,40,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.3,7.2,70,3,-,5,25,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,3,6.1,6.4,125,3.2,-,-,5,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,19,6.3,6.3,50,3,-,9,15,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,20,5.7,6.8,140,2.8,-,10,35,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,18,5.3,7.2,150,3.3,-,25,85,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,18,5.6,7.1,150,3.3,-,20,65,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,17,5.1,7.1,90,3,-,15,15,2020,95.8,4.2,119.98234118429689
POND,MANIPUR,17,5.1,7.1,530,3.5,-,35,170,2020,95.8,4.2,119.98234118429689
LAKE,MEGHALAYA,15,5.6,7.1,67,4.8,0.5,340,420,2020,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,15,7,7.1,120,3.1,0.3,84,390,2020,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,6,6,6.7,35,1.4,0.39,9,94,2020,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,14,4.8,6.9,70,5.5,0.52,330,790,2020,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,16,5.9,7.2,65,4.8,0.02,310,580,2020,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,12,5.6,6.9,65,4.9,0.3,310,630,2020,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,19,6.8,7,55,1.6,0.32,21,130,2020,95.8,4.3,397.82883806589393
LAKE,MIZORAM,13,7.3,6.3,38,0.9,0.01,-,-,2020,98.6,1.5,142.21441254978126
POND,MIZORAM,17,3.6,6.3,198,0.9,0.02,-,-,2020,98.6,1.5,142.21441254978126
POND,MIZORAM,18,3.1,7.1,185,0.3,0.02,-,-,2020,98.6,1.5,142.21441254978126
LAKE,NAGALAND,19,3.9,6.7,72,1.8,0.09,-,-,2020,94.6,5.4,117.5489728609356
LAKE,NAGALAND,20,4.8,6.7,120,1.7,0.08,-,-,2020,94.6,5.4,117.5489728609356
LAKE,ODISHA,22,6.1,7,1830,0.5,0.02,2,45,2020,64.8,35.2,114.51607696648888
LAKE,ODISHA,20,5.1,6.9,92,0.6,0.02,170,490,2020,64.8,35.2,114.51607696648888
LAKE,ODISHA,13,5.8,7.4,6898,0.9,0.04,2,20,2020,64.8,35.2,114.51607696648888
LAKE,ODISHA,12,3,7.8,305,2.1,0.02,130,230,2020,64.8,35.2,114.51607696648888
LAKE,ODISHA,18,4,6.6,108,0.6,0.02,110,220,2020,64.8,35.2,114.51607696648888
LAKE,ODISHA,19,4.6,6.9,112,0.5,0.02,20,110,2020,64.8,35.2,114.51607696648888
LAKE,ODISHA,18,4.8,6.6,90,0.6,0.02,45,170,2020,64.8,35.2,114.51607696648888
POND,ODISHA,20,6.4,6.8,208,1.3,0.02,20,490,2020,64.8,35.2,114.51607696648888
POND,ODISHA,22,4.5,7.9,461,2.3,0.02,2,20,2020,64.8,35.2,114.51607696648888
POND,ODISHA,23,2.8,7.7,513,3.7,0.23,2,36,2020,64.8,35.2,114.51607696648888
POND,ODISHA,20,3.1,7.4,267,3.5,0.02,2,78,2020,64.8,35.2,114.51607696648888
POND,ODISHA,22,2.9,7.9,424,3.6,0.02,2,2,2020,64.8,35.2,114.51607696648888
POND,ODISHA,15,3.5,7.2,288,3.3,0.19,2,45,2020,64.8,35.2,114.51607696648888
POND,ODISHA,16,5.4,7.1,176,0.9,0.02,220,790,2020,64.8,35.2,114.51607696648888
POND,ODISHA,19,2.8,7.3,246,2,0.02,220,790,2020,64.8,35.2,114.51607696648888
LAKE,PUDUCHERRY,27,5.2,7.2,182,0.8,0.05,13,23,2020,81.99999999999999,18.0,123.94935149080624
LAKE,PUDUCHERRY,28,4,6.9,287,1,0.02,240,1600,2020,81.99999999999999,18.0,123.94935149080624
LAKE,PUDUCHERRY,13,5.1,7.2,218,1.5,0.03,2,1600,2020,81.99999999999999,18.0,123.94935149080624
LAKE,PUNJAB,11,6.5,7.4,207,1.1,0.5,110,700,2020,93.4,6.6,58.00004207424697
LAKE,PUNJAB,12,7,7.5,204,1.1,0.6,140,1000,2020,93.4,6.6,58.00004207424697
LAKE,PUNJAB,6,0.3,7.5,138,0.1,0.1,11,61,2020,93.4,6.6,58.00004207424697
LAKE,RAJASTHAN,23,6.9,8,420,1.2,1.68,21,28,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,5.1,7.6,1060,1.2,1.66,64,120,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,21,1.2,7.7,190,1.5,1.55,14,28,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,14,3.4,7.8,230,0.7,1.14,39,75,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,1.6,7.9,310,1.1,0.92,39,75,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,5.2,7,210,0.6,0.08,14,21,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,22,5.1,8.1,560,0.8,1.54,64,120,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,19,1,7.6,430,1.6,2.07,75,150,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,4.8,7.9,390,1,1.25,14,21,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,3,8,690,1.4,1.35,64,120,2020,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,3.2,7.9,540,1.1,1.56,93,150,2020,82.00000000000001,18.0,63.092227605732575
POND,RAJASTHAN,24,7.2,7.9,360,1,1.02,20,39,2020,82.00000000000001,18.0,63.092227605732575
LAKE,TAMIL NADU,18,6,6,68,2,0.32,36,60,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,17,4.6,6.7,345,2,0.04,12,34,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,20,5.9,6.5,286,0.1,0.22,25,120,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,23,5.7,7.9,454,0.1,0.15,31,70,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,5,7.2,358,2,0.32,2,2,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,4.9,7,340,1,0.14,2,2,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,5,7.2,836,1,0.32,2,40,2020,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,4.8,7.3,13010,2,0.32,2,2,2020,75.1,24.9,76.32760509307658
LAKE,TELANGANA,25,0.4,6.9,1066,8,2.59,14,350,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.8,1070,8,0.1,8,31,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,4,7.2,272,2.1,0.29,2,5,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,22,0.1,7.1,1084,2.7,0.7,2,2,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.9,1048,6,1.1,2,220,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,7,1072,12,3.9,2,110,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,5.8,7.4,155,2.1,0.01,2,2,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,4.2,6.9,408,2,0.4,2,18,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,7.1,1066,6,1.64,2,79,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.9,840,4,0.4,2,20,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.1,6.9,816,6,2.04,8,26,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,24,0.1,6.9,928,10,0.7,17,230,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.3,7,1080,8,1.18,14,280,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.1,7,1160,2.9,1.4,2,74,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,0.1,6.7,712,4,0.3,4,180,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,23,0.1,7.1,645,2.6,1,2,74,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.8,1081,8,3.4,2,63,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.9,1105,8,1,2,49,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,20,0.1,6.7,1122,6,3.1,12,120,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,0.1,6.9,474,2.2,0.3,2,70,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,22,0.1,7.2,887,4,1,4,84,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,18,0.1,6.9,685,6,0.8,4,110,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,19,0.3,7.3,729,4,1.2,2,84,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.9,1216,7,1.8,2,63,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.9,1267,7,2.1,2,110,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,19,0.1,7,1220,8,0.8,5,33,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,22,0.1,6.8,1546,10,2.4,8,110,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,28,5.5,6.5,98,2,0.36,2,20,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,4.4,7.6,175,2,0.1,2,14,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,0.1,7.2,808,3,0.3,18,140,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,27,2.2,7.3,420,2.2,0.2,2,27,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,17,5.2,6.8,158,2.2,2.1,3,170,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,17,5.2,6.8,242,2.4,2.16,3,170,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,18,5.7,6.6,238,2.8,1.49,3,33,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,18,5.8,6.6,345,2.2,4.2,4,110,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,24,6.5,6.9,154,2.1,1.24,2,6,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,6.8,942,8,2.01,2,110,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,22,0.1,6.8,1034,6,0.8,2,220,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,19,0.1,6.8,966,5,1.2,8,150,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.1,6.8,1043,10,2.9,2,13,2020,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,26,0.1,7,1146,9,1.9,2,63,2020,70.86417359187443,29.16088027085257,110.9793956393394
